candidate_id,family,symbol,threshold,periods_per_year,observation_count,trade_count,position_change_count,total_trading_sides,average_absolute_exposure,long_exposure_fraction,short_exposure_fraction,flat_fraction,total_transaction_cost,total_spread_cost,total_commission_cost,gross_total_return,gross_annual_return,gross_annual_volatility,gross_sharpe,gross_max_drawdown,gross_calmar,net_total_return,net_annual_return,net_annual_volatility,net_sharpe,net_max_drawdown,net_calmar,cost_to_gross_profit_ratio,trade_win_rate,average_net_trade_return,median_net_trade_return,average_holding_hours,maximum_holding_hours,lookback,entry_z,fast_window,slow_window,window,num_std,exit_z,entry_band,span,exit_num_std,num_atr,expansion_multiple,atr_multiple,exit_atr_multiple,fast_span,slow_span,signal_span,return_threshold,volume_ratio,corr_window,adx_threshold
mean_reversion_return_zscore__XAUUSD__entry_z-2__lookback-12,mean_reversion_return_zscore,XAUUSD,,5914.221361353469,39360,2164,4328,4328.0,0.0956808943089431,0.0493140243902439,0.0463668699186991,0.9043191056910568,0.4352985751651463,0.2188985751651463,0.2164,-0.0105910775310534,-0.0015986202239693,0.0690412145890345,0.0113716133800294,-0.1307308479781739,-0.0122283320937097,-0.3597927717879388,-0.0648144460394791,0.0690686305210099,-0.93563051800762,-0.3815672766697028,-0.1698637435714506,0.1201000659403976,0.5850277264325323,-9.872019021742088e-05,0.0003152973576278,1.7698706099815158,51.0,12.0,2.0,,,,,,,,,,,,,,,,,,,
mean_reversion_return_zscore__XAUUSD__entry_z-2__lookback-24,mean_reversion_return_zscore,XAUUSD,,5914.221361353469,39360,1865,3729,3729.0,0.086280487804878,0.0444613821138211,0.0418191056910569,0.913719512195122,0.3784036180784824,0.1919536180784824,0.18645,0.0180021533887426,0.0026845353257576,0.0710144123300933,0.0732797499597862,-0.1085967032241956,0.0247202285709858,-0.3027177647694867,-0.0527368889707796,0.0710133217705136,-0.7273972027252344,-0.3227565274721682,-0.1633952669642823,0.1075972955950624,0.5989276139410188,-8.393272431998174e-05,0.0003976108485408,1.86058981233244,54.0,24.0,2.0,,,,,,,,,,,,,,,,,,,
mean_reversion_return_zscore__XAUUSD__entry_z-2__lookback-48,mean_reversion_return_zscore,XAUUSD,,5914.221361353469,39360,1747,3493,3493.0,0.0830538617886178,0.0420477642276422,0.0410060975609756,0.9169461382113822,0.3559547954463301,0.18130479544633,0.17465,-0.0020007768722106,-0.0003008919882686,0.071519362105516,0.0315825323258326,-0.1378548173811208,-0.0021826730032712,-0.3009045265411213,-0.0523671629208322,0.0715331029015117,-0.7161285088898773,-0.3136005801175298,-0.1669868177578188,0.1017600715148329,0.6107613050944476,-9.496779668485655e-05,0.0004312199698039,1.9719519175729825,56.0,48.0,2.0,,,,,,,,,,,,,,,,,,,
mean_reversion_rsi__AUDUSD__entry_band-15__window-14,mean_reversion_rsi,AUDUSD,,6225.859956461372,41434,1925,3849,3849.0,0.6667471158951586,0.3218612733503885,0.34488584254477,0.3332528841048414,0.3529709373223816,0.1605209373223815,0.19245,-0.0431110674224283,-0.0065997620634863,0.0909523925215332,-0.027331800409481,-0.1474054742211142,-0.0447728423815958,-0.3277019423748993,-0.0579162815338188,0.0909731647473037,-0.6103249906962822,-0.3483156836069826,-0.1662752619522236,0.0275121359990724,0.6249350649350649,-0.0001016908985033,0.0008364791809714,19.717532467532468,116.0,,,,,14.0,,,15.0,,,,,,,,,,,,,
mean_reversion_rsi__AUDUSD__entry_band-15__window-24,mean_reversion_rsi,AUDUSD,,6225.859956461372,41434,941,1881,1881.0,0.565887918134865,0.2721436501423951,0.2937442679924699,0.4341120818651349,0.1686774939471114,0.0746274939471114,0.09405,0.3244249403311126,0.043123649426483,0.0847150428813679,0.5407207249226264,-0.1801800115721712,0.2393364782819422,0.118835581564221,0.0170155762877892,0.0847382009623355,0.2414702150220627,-0.2167149916360244,0.0785159169623444,0.0151279670830296,0.6418703506907545,0.0002346233749449,0.0012106370197633,35.548087141339,179.0,,,,,24.0,,,15.0,,,,,,,,,,,,,
mean_reversion_rsi__AUDUSD__entry_band-15__window-48,mean_reversion_rsi,AUDUSD,,6225.859956461372,41434,310,620,620.0,0.369841193222957,0.1760390017859728,0.1938021914369841,0.6301588067770431,0.0550554272453907,0.0240554272453907,0.031,0.3454819816848031,0.0455989804683181,0.0700849021710163,0.6712631964500243,-0.1371299821303704,0.332523783347152,0.2734080561160845,0.0369848174225164,0.0700856826016983,0.5532200391863433,-0.137282696891112,0.2694062562877211,0.007428985172252,0.6483870967741936,0.0009125114009417,0.0022459412765459,68.73790322580645,279.0,,,,,48.0,,,15.0,,,,,,,,,,,,,
mean_reversion_rsi__AUDUSD__entry_band-20__window-14,mean_reversion_rsi,AUDUSD,,6225.859956461372,41434,1500,2999,2999.0,0.5476661678814501,0.2621518559637013,0.2855143119177487,0.45233383211855,0.2755116201499551,0.1255616201499551,0.14995,-0.036029854419882,-0.0054985994595379,0.082152419420673,-0.0260433807261815,-0.1672170300188576,-0.0328830111318075,-0.2681808393108627,-0.0458308881599551,0.0821779448205208,-0.5297992935628852,-0.3132769511889055,-0.1462951167841237,0.0262871533441361,0.624,-0.000103203043558,0.0009566901491584,21.0335,111.0,,,,,14.0,,,20.0,,,,,,,,,,,,,
mean_reversion_rsi__AUDUSD__entry_band-20__window-24,mean_reversion_rsi,AUDUSD,,6225.859956461372,41434,633,1266,1266.0,0.4051986291451465,0.1947193126417917,0.2104793165033547,0.5948013708548535,0.1143071517784576,0.0510071517784576,0.0633,0.1070579687097674,0.0153996863439613,0.072248787699902,0.2476423240261649,-0.1672267894733782,0.0920886324042772,-0.0125258132459838,-0.001892219233755,0.0722567229845439,0.0099105049478152,-0.1961307846700868,-0.0096477421274684,0.0143276275498091,0.6287519747235387,9.794551643068516e-05,0.0013249781367423,37.80568720379147,176.0,,,,,24.0,,,20.0,,,,,,,,,,,,,
mean_reversion_rsi__AUDUSD__entry_band-20__window-48,mean_reversion_rsi,AUDUSD,,6225.859956461372,41434,138,276,276.0,0.1730462904860742,0.0754935560167978,0.0975527344692764,0.8269537095139258,0.0241333037656079,0.0103333037656078,0.0138,0.1336591546264942,0.0190289528071896,0.0510722897740683,0.3946226030083727,-0.1268823587947496,0.1499731955485765,0.1066258955404229,0.0153401285676872,0.0510772177870099,0.3235888313529663,-0.1270369677964338,0.1207532644534508,0.0068347357558297,0.6666666666666666,0.000868312421416,0.0025587200634981,73.91485507246377,265.0,,,,,48.0,,,20.0,,,,,,,,,,,,,
mean_reversion_rsi__AUDUSD__entry_band-30__window-14,mean_reversion_rsi,AUDUSD,,6225.859956461372,41434,717,1434,1434.0,0.2778635902881691,0.1338996959019163,0.1439638943862528,0.7221364097118309,0.133096700183965,0.061396700183965,0.0717,0.0631121360712014,0.0092383936603965,0.0615654297304031,0.1801392907500668,-0.1415845817824634,0.0652499978747039,-0.0693759105137541,-0.0107454998706129,0.0615743085860716,-0.1446823544202844,-0.1805418597857637,-0.0595180523971772,0.0239568629752813,0.6108786610878661,6.398714446140531e-06,0.0008066598546496,22.69769874476988,110.0,,,,,14.0,,,30.0,,,,,,,,,,,,,
mean_reversion_rsi__AUDUSD__entry_band-30__window-24,mean_reversion_rsi,AUDUSD,,6225.859956461372,41434,173,346,346.0,0.1120577303663658,0.0555582371965052,0.0564994931698605,0.8879422696336342,0.0313411272737709,0.0140411272737709,0.0173,0.0875009166845304,0.0126838992134463,0.0439217157333167,0.3089221501297794,-0.1338197488752363,0.094783462979533,0.053942062186977,0.0079255071490242,0.0439344593604287,0.2016431509976891,-0.1339734686776088,0.0591572885829811,0.0132712293461141,0.653179190751445,0.0004365708713486,0.0013539323745348,39.630057803468205,172.0,,,,,24.0,,,30.0,,,,,,,,,,,,,
mean_reversion_rsi__AUDUSD__entry_band-30__window-48,mean_reversion_rsi,AUDUSD,,6225.859956461372,41434,6,12,12.0,0.0083988994545542,0.0043442583385625,0.0040546411159916,0.9916011005454458,0.0013713451278085,0.0007713451278085,0.0006,0.064999944351773,0.0095074775137444,0.0212982488672472,0.454878198672285,-0.0332565873624968,0.285882535394055,0.0635407439746904,0.0092995220521006,0.0212963718814287,0.4452425624375672,-0.0332565873624969,0.2796294746281625,0.0047283797529792,0.5,0.010750585120392,0.0026875455269271,66.0,107.0,,,,,48.0,,,30.0,,,,,,,,,,,,,
mean_reversion_rsi__EURUSD__entry_band-15__window-14,mean_reversion_rsi,EURUSD,,6225.859956461372,41434,2117,4233,4233.0,0.6586861032002703,0.3304049814162282,0.3282811217840421,0.3413138967997297,0.3175611015412565,0.1059111015412565,0.21165,0.3134592262197118,0.0418213203838282,0.0626390233637769,0.6853866958555662,-0.0688912180792653,0.607063157683018,-0.0439087248642909,-0.0067242351621126,0.0626531399450642,-0.0763677466768398,-0.1497762783295243,-0.0448951946002995,0.036373603635169,0.6438356164383562,5.938146087200008e-05,0.0005712507931669,17.826641473783656,131.0,,,,,14.0,,,15.0,,,,,,,,,,,,,
mean_reversion_rsi__EURUSD__entry_band-15__window-24,mean_reversion_rsi,EURUSD,,6225.859956461372,41434,938,1875,1875.0,0.56673263503403,0.2853936380750108,0.2813389969590191,0.4332673649659699,0.1390886369674679,0.0453386369674678,0.09375,-0.0424869275264988,-0.0065024275559892,0.0581660890887359,-0.0830753384497152,-0.1318439413978137,-0.0493191229498325,-0.1668242085953637,-0.027051366197474,0.0581806676480954,-0.4422703265510946,-0.1985749601161092,-0.136227478941236,0.0188325692840262,0.6108742004264393,-0.0001098883853612,0.0008032661178092,34.79797441364605,167.0,,,,,24.0,,,15.0,,,,,,,,,,,,,
mean_reversion_rsi__EURUSD__entry_band-15__window-48,mean_reversion_rsi,EURUSD,,6225.859956461372,41434,326,651,651.0,0.3910073852391755,0.1940194043539122,0.1969879808852633,0.6089926147608244,0.0479856769896109,0.0154356769896109,0.03255,0.0984667269581891,0.0142117270920405,0.0502273022192489,0.3060685654750911,-0.1222644356744263,0.1162376206428863,0.0469982407464248,0.006924881416898,0.0502346483136403,0.1624911432291065,-0.1381502690487681,0.0501257179199088,0.0090894951347815,0.6349693251533742,0.0002339389461018,0.0013969546559762,70.03374233128834,312.0,,,,,48.0,,,15.0,,,,,,,,,,,,,
mean_reversion_rsi__EURUSD__entry_band-20__window-14,mean_reversion_rsi,EURUSD,,6225.859956461372,41434,1640,3279,3279.0,0.537071004489067,0.2681614133320461,0.2689095911570208,0.462928995510933,0.2465629815964555,0.0826129815964555,0.16395,0.1937144105557049,0.0269635647673132,0.0567485956053837,0.4972187357495333,-0.0996373904349395,0.270616930547972,-0.0671382013815232,-0.0103884436407853,0.0567625942274329,-0.1555956366305313,-0.1493502371498016,-0.0695575972227318,0.0345778629107501,0.6298780487804878,3.8683674628550576e-05,0.0005826108530178,18.4077743902439,131.0,,,,,14.0,,,20.0,,,,,,,,,,,,,
mean_reversion_rsi__EURUSD__entry_band-20__window-24,mean_reversion_rsi,EURUSD,,6225.859956461372,41434,647,1293,1293.0,0.4167833180479799,0.2141960708596804,0.2025872471882994,0.58321668195202,0.0957658949780897,0.0311158949780897,0.06465,0.0341827878136886,0.0050632342922631,0.0506571210956066,0.1250220810520969,-0.072150661685998,0.070175853886116,-0.060265893163391,-0.0092964068726579,0.0506686271370353,-0.1590036154043277,-0.0959964700981099,-0.0968411324203577,0.0173078037647885,0.615146831530139,-1.0075094568728336e-05,0.0008444984508799,37.05873261205564,151.0,,,,,24.0,,,20.0,,,,,,,,,,,,,
mean_reversion_rsi__EURUSD__entry_band-20__window-48,mean_reversion_rsi,EURUSD,,6225.859956461372,41434,148,296,296.0,0.1963122073659313,0.0992663030361538,0.0970459043297774,0.8036877926340686,0.0217113551526259,0.0069113551526259,0.0148,0.0170637453510382,0.0025455976657764,0.0373509241023434,0.0867412539422688,-0.14602869575473,0.0174321742217846,-0.0047798716651743,-0.0007196849266638,0.0373499728605205,-0.0006017536297121,-0.1525358595748722,-0.0047181359758267,0.0078980161296035,0.5743243243243243,6.275660823845375e-05,0.0007667052906378,79.27871621621621,296.0,,,,,48.0,,,20.0,,,,,,,,,,,,,
mean_reversion_rsi__EURUSD__entry_band-30__window-14,mean_reversion_rsi,EURUSD,,6225.859956461372,41434,781,1561,1561.0,0.2671236182845006,0.1269730173287638,0.1401506009557368,0.7328763817154994,0.1177127865751477,0.0396627865751477,0.07805,0.184510090165664,0.0257698075049437,0.0405870880979754,0.6471752971395331,-0.0608519719251616,0.4234835238640504,0.0529684075224197,0.0077855388582328,0.0406001116189162,0.2113165148741721,-0.0798532302211554,0.0974981079246339,0.0322488528398614,0.6286811779769527,0.0001474040776866,0.000527156734781,19.92829705505762,104.0,,,,,14.0,,,30.0,,,,,,,,,,,,,
mean_reversion_rsi__EURUSD__entry_band-30__window-24,mean_reversion_rsi,EURUSD,,6225.859956461372,41434,175,350,350.0,0.1227977023700342,0.0594680697012115,0.0633296326688227,0.8772022976299657,0.026097755674392,0.008597755674392,0.0175,-0.0255241936023938,-0.0038775154143247,0.0283816592749158,-0.1226956015571589,-0.0750071691166598,-0.0516952640659459,-0.0506273496868689,-0.0077761817863073,0.0283842380764339,-0.2608400264525391,-0.0812412430825126,-0.0957171689065548,0.0155273989651294,0.6057142857142858,-0.0002074070109993,0.0006199630995795,40.33428571428571,151.0,,,,,24.0,,,30.0,,,,,,,,,,,,,
mean_reversion_rsi__EURUSD__entry_band-30__window-48,mean_reversion_rsi,EURUSD,,6225.859956461372,41434,8,16,16.0,0.0093160206593618,0.0047786841724187,0.004537336486943,0.990683979340638,0.0011566954101333,0.0003566954101333,0.0008,0.0140708869952637,0.0021017558357865,0.0063590955408365,0.3333443275769842,-0.0075194750981075,0.2795083178499364,0.0128987213833353,0.0019276199194724,0.0063561231721323,0.306155762199112,-0.0076606129739024,0.251627373167043,0.0098068832064937,0.75,0.001676933672848,0.0019799409295381,78.375,115.0,,,,,48.0,,,30.0,,,,,,,,,,,,,
mean_reversion_rsi__GBPUSD__entry_band-15__window-14,mean_reversion_rsi,GBPUSD,,6225.859956461372,41434,2082,4163,4163.0,0.6649128734855433,0.3264710141429743,0.3384418593425689,0.3350871265144567,0.310847681815487,0.102697681815487,0.20815,-0.1445405354835535,-0.023185026446821,0.0744938669990031,-0.2776122389000168,-0.200735567513577,-0.1155003407418215,-0.3731060680948236,-0.0677627691036002,0.0745164983539135,-0.9043404709664664,-0.3834029112094197,-0.1767403614381721,0.0311719750106083,0.627281460134486,-0.0001415249601371,0.0006116586210355,18.02593659942363,129.0,,,,,14.0,,,15.0,,,,,,,,,,,,,
mean_reversion_rsi__GBPUSD__entry_band-15__window-24,mean_reversion_rsi,GBPUSD,,6225.859956461372,41434,950,1899,1899.0,0.5747453781918231,0.2816044794130424,0.2931408987787807,0.4252546218081768,0.1365515649451197,0.0416015649451197,0.09495,0.0813878400292045,0.0118264938720045,0.0705157852797484,0.2020136923691424,-0.1608776741946409,0.073512337440284,-0.056643563475577,-0.0087235329372871,0.0705258570724809,-0.0889466898363895,-0.1730917071487361,-0.0503983297697275,0.0154773077996807,0.6294736842105263,2.99027995324772e-05,0.001042565662145,35.41736842105263,218.0,,,,,24.0,,,15.0,,,,,,,,,,,,,
mean_reversion_rsi__GBPUSD__entry_band-15__window-48,mean_reversion_rsi,GBPUSD,,6225.859956461372,41434,313,625,625.0,0.3839117632861901,0.1862721436501423,0.1976396196360477,0.61608823671381,0.0452581228402486,0.0140081228402486,0.03125,0.0932876912039086,0.0134917730981705,0.0600691225172826,0.2531781486798518,-0.1288902090711686,0.1046764777200479,0.0449080703813438,0.0066225773755441,0.0600750994170453,0.1399534557241792,-0.1291486570532826,0.051278716532158,0.0074434038286886,0.65814696485623,0.0002474172143673,0.0018511378486805,73.0055910543131,288.0,,,,,48.0,,,15.0,,,,,,,,,,,,,
mean_reversion_rsi__GBPUSD__entry_band-20__window-14,mean_reversion_rsi,GBPUSD,,6225.859956461372,41434,1637,3273,3273.0,0.5415842062074625,0.2632861900854371,0.2782980161220253,0.4584157937925375,0.24550629876847,0.08185629876847,0.16365,0.0572674766720129,0.0084027270135047,0.0670882985245183,0.1583046211526107,-0.1273396926607816,0.065986707191831,-0.1728954974101755,-0.0281199908766783,0.0670998945710854,-0.3914955843245738,-0.2066540004914112,-0.136072811606892,0.0299396925176084,0.6322541233964569,-3.297163781972144e-05,0.0007122835299977,18.80711667684789,129.0,,,,,14.0,,,20.0,,,,,,,,,,,,,
mean_reversion_rsi__GBPUSD__entry_band-20__window-24,mean_reversion_rsi,GBPUSD,,6225.859956461372,41434,659,1317,1317.0,0.4236617270840372,0.2022010908915383,0.2214606361924989,0.5763382729159627,0.0950266136038908,0.0291766136038908,0.0658499999999999,0.0090935045989521,0.0013611374653408,0.0618532813468482,0.0529509928663247,-0.1472536953090705,0.0092434859613128,-0.0823834784610335,-0.012835595168653,0.0618565687229234,-0.1778869565552813,-0.1533169316375177,-0.0837193585311233,0.0144020266602484,0.6206373292867982,-3.718234069125236e-05,0.0007447051379461,37.75113808801214,216.0,,,,,24.0,,,20.0,,,,,,,,,,,,,
mean_reversion_rsi__GBPUSD__entry_band-20__window-48,mean_reversion_rsi,GBPUSD,,6225.859956461372,41434,141,282,282.0,0.1688227059902495,0.0690737075831442,0.0997489984071052,0.8311772940097505,0.0203616117538843,0.0062616117538843,0.0141,0.1975744206590584,0.0274618633389189,0.0434945692538194,0.6446791073486536,-0.1096241377004871,0.2505092757395248,0.1734354367500001,0.0243229841798444,0.0434978012075412,0.5742936409820516,-0.1098711660475268,0.2213773190440437,0.0071241399983251,0.7092198581560284,0.0012443670023407,0.0025344355109337,72.59042553191489,220.0,,,,,48.0,,,20.0,,,,,,,,,,,,,
mean_reversion_rsi__GBPUSD__entry_band-30__window-14,mean_reversion_rsi,GBPUSD,,6225.859956461372,41434,792,1583,1583.0,0.2757638654245306,0.1297485157117343,0.1460153497127962,0.7242361345754694,0.1187825188956338,0.0396325188956338,0.07915,0.0659955229700151,0.0096492218046915,0.049496238727945,0.2188129186884544,-0.079939351742899,0.1207067807570588,-0.0533993983894224,-0.0082120504852353,0.0495101534494608,-0.141744822137903,-0.108943691702799,-0.075378852661226,0.0278585141260749,0.6300505050505051,1.3496619629243305e-05,0.0007128908599679,20.095328282828284,122.0,,,,,14.0,,,30.0,,,,,,,,,,,,,
mean_reversion_rsi__GBPUSD__entry_band-30__window-24,mean_reversion_rsi,GBPUSD,,6225.859956461372,41434,176,352,352.0,0.1171018969928078,0.0548824636771733,0.0622194333156345,0.8828981030071922,0.0254703529934673,0.0078703529934673,0.0176,-0.0190256720292366,-0.0028821752498305,0.0374883543764547,-0.0581786302160572,-0.10555290253362,-0.0273055044498901,-0.0436973674681271,-0.0066912446062523,0.0374942652339493,-0.1602428635473522,-0.1139107578837358,-0.0587411121702996,0.0130716445230584,0.6193181818181818,-0.00014898409954,0.000918108227032,37.25568181818182,172.0,,,,,24.0,,,30.0,,,,,,,,,,,,,
mean_reversion_rsi__GBPUSD__entry_band-30__window-48,mean_reversion_rsi,GBPUSD,,6225.859956461372,41434,9,18,18.0,0.0100400637157889,0.0053096490804653,0.0047304146353236,0.9899599362842112,0.0012678275392179,0.0003678275392179,0.0009,0.0282592103074523,0.0041961087461828,0.0095007985617747,0.4454849948722393,-0.0182861828618281,0.2294688168596445,0.0269570594854482,0.0040049238899553,0.0094902983433679,0.425904400526672,-0.0182861828618285,0.2190136629506962,0.0069833176903277,0.8888888888888888,0.0030416630440219,0.0021084448068662,62.22222222222222,121.0,,,,,48.0,,,30.0,,,,,,,,,,,,,
mean_reversion_rsi__SAP__entry_band-15__window-14,mean_reversion_rsi,SAP,,2291.219524740253,15245,722,1443,1443.0,0.6830436208592982,0.3174811413578222,0.3655624795014759,0.3169563791407018,0.2157193106653741,0.1435693106653741,0.07215,-0.1248277443029209,-0.0198398215117697,0.2647165077260081,0.0565200098627588,-0.5961418176822388,-0.0332803720915028,-0.2946905589489554,-0.0511173569796525,0.264751235067082,-0.0659462891407587,-0.6433770698766655,-0.0794516301139729,0.010284924888434,0.6301939058171745,-0.0001010890330963,0.0036421275493712,53.23961218836565,265.0,,,,,14.0,,,15.0,,,,,,,,,,,,,
mean_reversion_rsi__SAP__entry_band-15__window-24,mean_reversion_rsi,SAP,,2291.219524740253,15245,363,725,725.0,0.5773696293866841,0.261462774680223,0.3159068547064611,0.4226303706133158,0.1063830993133754,0.0701330993133754,0.03625,-0.4571937242321763,-0.0877393707152366,0.2586335646517272,-0.224178601266359,-0.5825278206983541,-0.1506183354643074,-0.5119816045964467,-0.1022114036774446,0.2586399464708027,-0.2859912632875004,-0.6139977093141779,-0.1664687052197842,0.0059383119463625,0.6253443526170799,-0.0013139261520519,0.0048573239779554,91.4214876033058,409.0,,,,,24.0,,,15.0,,,,,,,,,,,,,
mean_reversion_rsi__SAP__entry_band-15__window-48,mean_reversion_rsi,SAP,,2291.219524740253,15245,114,228,228.0,0.4018366677599213,0.1725811741554608,0.2292554936044605,0.5981633322400787,0.0350299406712605,0.0236299406712605,0.0114,-0.4675527515513363,-0.0903774087078583,0.237819775533545,-0.277327532207793,-0.5703210133417023,-0.1584676113866238,-0.4858821485979736,-0.0951539559365826,0.2378194042064876,-0.2994656086421385,-0.5815947141919542,-0.1636087014112326,0.0026805620966614,0.6052631578947368,-0.0042931608188754,0.0064703443182061,205.4122807017544,961.0,,,,,48.0,,,15.0,,,,,,,,,,,,,
mean_reversion_rsi__SAP__entry_band-20__window-14,mean_reversion_rsi,SAP,,2291.219524740253,15245,577,1153,1153.0,0.570022958346999,0.2544440800262381,0.3155788783207609,0.429977041653001,0.1716891806431706,0.1140391806431707,0.05765,0.2306408511436548,0.031682642388261,0.2407648601961222,0.2495770691997728,-0.516503652325148,0.0613405970037869,0.0364454085937127,0.0053945407436173,0.2407956013380816,0.1423849734055,-0.5620343292857293,0.0095982406456792,0.0096668424094355,0.6308492201039861,0.0004602652058666,0.0041998857812048,54.94280762564991,265.0,,,,,14.0,,,20.0,,,,,,,,,,,,,
mean_reversion_rsi__SAP__entry_band-20__window-24,mean_reversion_rsi,SAP,,2291.219524740253,15245,261,521,521.0,0.432863233847163,0.180059035749426,0.2528041980977369,0.567136766152837,0.0764236888868394,0.0503736888868394,0.02605,-0.3390844200248397,-0.0603433991479673,0.2354092614089746,-0.1449998376560467,-0.4117853176925664,-0.1465409196376908,-0.3877125917562479,-0.0710745984651248,0.2354074941282057,-0.1937927425133884,-0.4392374547828493,-0.1618136105907971,0.0055794207562011,0.6130268199233716,-0.001156029447254,0.0041338487610351,96.05747126436782,408.0,,,,,24.0,,,20.0,,,,,,,,,,,,,
mean_reversion_rsi__SAP__entry_band-20__window-48,mean_reversion_rsi,SAP,,2291.219524740253,15245,62,124,124.0,0.2287963266644801,0.0918333879960642,0.1369629386684158,0.7712036733355199,0.0184439940748054,0.0122439940748054,0.0062,-0.1550193726130001,-0.0249978670661629,0.1917534304555976,-0.03384410244392,-0.4333821896249417,-0.0576808822895943,-0.1704631472255543,-0.0276971540005039,0.1917546485257081,-0.0482998943266802,-0.4392207846484224,-0.0630597525631087,0.0023384974975184,0.6290322580645161,-0.0010223929164993,0.0093842522219382,217.8870967741936,938.0,,,,,48.0,,,20.0,,,,,,,,,,,,,
mean_reversion_rsi__SAP__entry_band-30__window-14,mean_reversion_rsi,SAP,,2291.219524740253,15245,296,591,591.0,0.3073138734011151,0.1212856674319449,0.1860282059691702,0.6926861265988848,0.0869066616885875,0.0573566616885875,0.02955,-0.1083882354079683,-0.0170945093842198,0.1937232814093281,0.0074592806362044,-0.3200475685204332,-0.0534124019852644,-0.1826343935564837,-0.0298547175941249,0.1937506833390762,-0.059955619260348,-0.3533096516869715,-0.0845001472548955,0.0088851233197563,0.6013513513513513,-0.00025077502417,0.0044480614328316,58.66554054054054,263.0,,,,,14.0,,,30.0,,,,,,,,,,,,,
mean_reversion_rsi__SAP__entry_band-30__window-24,mean_reversion_rsi,SAP,,2291.219524740253,15245,82,164,164.0,0.1436536569367005,0.0621843227287635,0.081469334207937,0.8563463430632995,0.023816956343747,0.015616956343747,0.0082,-0.2708835569475899,-0.0463713092576785,0.1612287035853183,-0.2111678003208748,-0.3762416143230929,-0.12324875157977,-0.2880399725570438,-0.0497779924487576,0.1612230831596601,-0.2333774794980736,-0.3858119847370705,-0.1290213741874327,0.0048687039708768,0.5975609756097561,-0.0031042982871209,0.006036351244089,99.2560975609756,312.0,,,,,24.0,,,30.0,,,,,,,,,,,,,
mean_reversion_rsi__SAP__entry_band-30__window-48,mean_reversion_rsi,SAP,,2291.219524740253,15245,5,10,10.0,0.0296490652673007,0.0104952443424073,0.0191538209248934,0.9703509347326992,0.0014956771960678,0.0009956771960678,0.0005,-0.165163776191866,-0.0267661452118156,0.0545132094203208,-0.4704905203917549,-0.2020592510772022,-0.1324668139128601,-0.1664152110283834,-0.0269855470136356,0.0545253035653484,-0.4745088364158454,-0.2031514436708201,-0.1328346307858984,0.0016486908976181,0.2,-0.0347054665653312,-0.0205548879861657,323.8,720.0,,,,,48.0,,,30.0,,,,,,,,,,,,,
mean_reversion_rsi__USDJPY__entry_band-15__window-14,mean_reversion_rsi,USDJPY,,6225.859956461372,41434,1873,3745,3745.0,0.670198387797461,0.3002847902688613,0.3699135975285997,0.3298016122025389,0.24083702878662,0.05358702878662,0.18725,-0.4408877954038621,-0.0836544522159252,0.0780792570596576,-1.0798591496966976,-0.4456028981493213,-0.1877331870222547,-0.5605611028099222,-0.1162243348209683,0.0780991410020015,-1.54294523154385,-0.5637755199821417,-0.2061535676906474,0.0242008541071152,0.6214628937533369,-0.0003633088163494,0.0005743837534299,20.563667912439936,130.0,,,,,14.0,,,15.0,,,,,,,,,,,,,
mean_reversion_rsi__USDJPY__entry_band-15__window-24,mean_reversion_rsi,USDJPY,,6225.859956461372,41434,921,1841,1841.0,0.5892021045518173,0.2516290968769609,0.3375730076748564,0.4107978954481826,0.1152826116538297,0.0232326116538297,0.0920499999999999,-0.3102861105862901,-0.0542889796763814,0.0738096148191258,-0.7193778545789958,-0.3492770602983717,-0.1554324227019227,-0.385391130376302,-0.0705309671633299,0.0738235211620952,-0.9538874687682856,-0.4015681430801816,-0.1756388507871426,0.0127904621106192,0.6047774158523345,-0.0004472308393315,0.0007349634302857,36.94245385450597,187.0,,,,,24.0,,,15.0,,,,,,,,,,,,,
mean_reversion_rsi__USDJPY__entry_band-15__window-48,mean_reversion_rsi,USDJPY,,6225.859956461372,41434,333,665,665.0,0.4359463242747502,0.1590722594970314,0.2768740647777188,0.5640536757252498,0.0420051116898804,0.0087551116898804,0.03325,-0.0407931739571698,-0.0062385583903756,0.06447772313138,-0.0648650518115573,-0.1624270222170106,-0.0384083775299448,-0.080251550079736,-0.0124913125771835,0.0644807478444971,-0.1627466526647057,-0.1752918034629464,-0.0712601064648407,0.0062206006857816,0.6096096096096096,-0.0001528072512573,0.0012776119005208,75.69144144144144,513.0,,,,,48.0,,,15.0,,,,,,,,,,,,,
mean_reversion_rsi__USDJPY__entry_band-20__window-14,mean_reversion_rsi,USDJPY,,6225.859956461372,41434,1453,2905,2905.0,0.551817348071632,0.2436887580248105,0.3081285900468214,0.448182651928368,0.1863567638011785,0.0411067638011785,0.14525,-0.4172387463075817,-0.0779325295886731,0.0712188143441611,-1.1036771956315612,-0.4336703974938308,-0.1797045176222381,-0.516324766266981,-0.1033949934005672,0.0712275591107163,-1.4966747703459469,-0.525171569097304,-0.1968785050155869,0.0225051263210816,0.596696490020647,-0.0004236966698353,0.0005213427388615,22.10564349621473,126.0,,,,,14.0,,,20.0,,,,,,,,,,,,,
